wavelength_nm,maximum_dimension_um,effective_diameter_um,effective_radius_um,ice_habit,surface_roughness,mass_extinction_coefficient_m2_kg,single_scattering_albedo,asymmetry_parameter,source_dataset,source_version,source_record_provenance
700,35.0,4.273864009555915,2.1369320047779574,10_plates,Rough000,824.6619227444031,0.99999991,0.8845,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,35.0,4.273864009555915,2.1369320047779574,10_plates,Rough000,880.4991406774491,0.9999998,0.8846,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,37.5,4.5791390649965305,2.2895695324982652,10_plates,Rough000,617.520481269108,0.99999999,0.8842,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,37.5,4.5791390649965305,2.2895695324982652,10_plates,Rough000,610.7175471801847,0.999999985,0.8851,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,37.5,4.5791390649965305,2.2895695324982652,10_plates,Rough000,619.587331528775,0.99999998,0.8843,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,37.5,4.5791390649965305,2.2895695324982652,10_plates,Rough000,645.7615882859346,0.99999995,0.8849,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,37.5,4.5791390649965305,2.2895695324982652,10_plates,Rough000,714.2063425364346,0.99999991,0.8852,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,37.5,4.5791390649965305,2.2895695324982652,10_plates,Rough000,772.1732780022339,0.9999998,0.885,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,40.0,4.884415802353589,2.4422079011767943,10_plates,Rough000,610.2243872633949,0.99999999,0.8848,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,40.0,4.884415802353589,2.4422079011767943,10_plates,Rough000,591.9192678323699,0.999999985,0.88515,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,40.0,4.884415802353589,2.4422079011767943,10_plates,Rough000,580.4774965224192,0.99999998,0.885,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,40.0,4.884415802353589,2.4422079011767943,10_plates,Rough000,580.0105182546322,0.99999995,0.8846,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,40.0,4.884415802353589,2.4422079011767943,10_plates,Rough000,617.1276549265806,0.9999999,0.8853,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,40.0,4.884415802353589,2.4422079011767943,10_plates,Rough000,672.6050683163471,0.99999979,0.885,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,42.5,5.1896922075121035,2.5948461037560517,10_plates,Rough000,619.7069188965828,0.99999999,0.8847,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,42.5,5.1896922075121035,2.5948461037560517,10_plates,Rough000,588.6999174292893,0.99999999,0.88525,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,42.5,5.1896922075121035,2.5948461037560517,10_plates,Rough000,568.2180262565693,0.99999998,0.8852,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,42.5,5.1896922075121035,2.5948461037560517,10_plates,Rough000,538.1503710966545,0.99999995,0.8858,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,42.5,5.1896922075121035,2.5948461037560517,10_plates,Rough000,557.0233771974382,0.9999999,0.8852,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,42.5,5.1896922075121035,2.5948461037560517,10_plates,Rough000,587.3268618007395,0.99999978,0.8857,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,45.0,5.49496910166688,2.74748455083344,10_plates,Rough000,629.1279919523848,0.99999999,0.8858,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,45.0,5.49496910166688,2.74748455083344,10_plates,Rough000,599.0162956491287,0.99999999,0.8852,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,45.0,5.49496910166688,2.74748455083344,10_plates,Rough000,567.288766218573,0.99999998,0.8856,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,45.0,5.49496910166688,2.74748455083344,10_plates,Rough000,521.2604735890833,0.99999995,0.8852,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,45.0,5.49496910166688,2.74748455083344,10_plates,Rough000,514.2711022590946,0.9999999,0.8855,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,45.0,5.49496910166688,2.74748455083344,10_plates,Rough000,528.3006597154666,0.99999978,0.8854,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,47.5,5.800244669604266,2.900122334802133,10_plates,Rough000,626.5226341728585,0.99999999,0.8855,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,47.5,5.800244669604266,2.900122334802133,10_plates,Rough000,605.6368204217795,0.99999999,0.8855500000000001,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,47.5,5.800244669604266,2.900122334802133,10_plates,Rough000,578.1054967620918,0.99999999,0.8858,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,47.5,5.800244669604266,2.900122334802133,10_plates,Rough000,515.9003124055429,0.99999995,0.8858,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,47.5,5.800244669604266,2.900122334802133,10_plates,Rough000,490.7300509177248,0.99999991,0.886,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,47.5,5.800244669604266,2.900122334802133,10_plates,Rough000,489.2966420512034,0.99999978,0.8857,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,50.0,6.105520028085441,3.0527600140427205,10_plates,Rough000,619.7094702709816,1.0,0.886,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,50.0,6.105520028085441,3.0527600140427205,10_plates,Rough000,601.9731381352299,0.99999999,0.8855500000000001,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,50.0,6.105520028085441,3.0527600140427205,10_plates,Rough000,582.4380154380148,0.99999999,0.8856,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,50.0,6.105520028085441,3.0527600140427205,10_plates,Rough000,521.8233816783996,0.99999996,0.8858,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,50.0,6.105520028085441,3.0527600140427205,10_plates,Rough000,485.0252815019704,0.99999991,0.8857,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,50.0,6.105520028085441,3.0527600140427205,10_plates,Rough000,458.74445307452754,0.99999979,0.8863,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,52.5,6.410795847149538,3.205397923574769,10_plates,Rough000,598.4602419885011,1.0,0.8855,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,52.5,6.410795847149538,3.205397923574769,10_plates,Rough000,593.3474405078505,0.99999999,0.88565,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,52.5,6.410795847149538,3.205397923574769,10_plates,Rough000,577.9068451016939,0.99999999,0.8861,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,52.5,6.410795847149538,3.205397923574769,10_plates,Rough000,529.621882431174,0.99999996,0.8863,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,52.5,6.410795847149538,3.205397923574769,10_plates,Rough000,482.14105165501707,0.99999992,0.8864,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,52.5,6.410795847149538,3.205397923574769,10_plates,Rough000,451.18951365461015,0.9999998,0.8865,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,55.0,6.716072563915763,3.3580362819578813,10_plates,Rough000,571.725394581276,1.0,0.8856,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,55.0,6.716072563915763,3.3580362819578813,10_plates,Rough000,575.5673029579498,0.99999999,0.8863,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,55.0,6.716072563915763,3.3580362819578813,10_plates,Rough000,570.9458797635198,0.99999999,0.8855,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,55.0,6.716072563915763,3.3580362819578813,10_plates,Rough000,530.4072853431089,0.99999997,0.8858,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,55.0,6.716072563915763,3.3580362819578813,10_plates,Rough000,489.9611220657501,0.99999993,0.8865,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,55.0,6.716072563915763,3.3580362819578813,10_plates,Rough000,446.7261930757503,0.99999981,0.886,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,57.5,7.021347127020605,3.5106735635103026,10_plates,Rough000,539.8644544304756,1.0,0.8859,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,57.5,7.021347127020605,3.5106735635103026,10_plates,Rough000,551.8109055056216,0.99999999,0.88605,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,57.5,7.021347127020605,3.5106735635103026,10_plates,Rough000,551.4494396710285,0.99999999,0.8861,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,57.5,7.021347127020605,3.5106735635103026,10_plates,Rough000,529.6055622433771,0.99999997,0.8861,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,57.5,7.021347127020605,3.5106735635103026,10_plates,Rough000,494.1960750774921,0.99999993,0.8864,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,57.5,7.021347127020605,3.5106735635103026,10_plates,Rough000,448.57559451964386,0.99999983,0.8863,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,60.0,7.326623863387501,3.6633119316937504,10_plates,Rough000,507.8661379564133,1.0,0.8859,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,60.0,7.326623863387501,3.6633119316937504,10_plates,Rough000,522.6510031478682,0.99999999,0.88605,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,60.0,7.326623863387501,3.6633119316937504,10_plates,Rough000,530.2645728107665,0.99999999,0.8861,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,60.0,7.326623863387501,3.6633119316937504,10_plates,Rough000,521.3796617627305,0.99999997,0.8864,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,60.0,7.326623863387501,3.6633119316937504,10_plates,Rough000,492.9189265993376,0.99999994,0.8868,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,60.0,7.326623863387501,3.6633119316937504,10_plates,Rough000,455.8731234745191,0.99999984,0.887,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,62.5,7.6319003792911175,3.8159501896455588,10_plates,Rough000,471.34875607571263,1.0,0.886,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,62.5,7.6319003792911175,3.8159501896455588,10_plates,Rough000,492.331655066385,0.99999999,0.88635,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,62.5,7.6319003792911175,3.8159501896455588,10_plates,Rough000,504.39448227239865,0.99999999,0.8859,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,62.5,7.6319003792911175,3.8159501896455588,10_plates,Rough000,505.0932081545449,0.99999997,0.8868,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,62.5,7.6319003792911175,3.8159501896455588,10_plates,Rough000,490.53536156657344,0.99999994,0.8869,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,62.5,7.6319003792911175,3.8159501896455588,10_plates,Rough000,460.58535539405307,0.99999985,0.887,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,65.0,7.937175836868167,3.9685879184340833,10_plates,Rough000,438.7440139433162,1.0,0.8861,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,65.0,7.937175836868167,3.9685879184340833,10_plates,Rough000,458.8286645502934,0.99999999,0.8861,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,65.0,7.937175836868167,3.9685879184340833,10_plates,Rough000,475.2816467361429,0.99999999,0.8866,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,65.0,7.937175836868167,3.9685879184340833,10_plates,Rough000,487.8542413555986,0.99999997,0.8869,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,65.0,7.937175836868167,3.9685879184340833,10_plates,Rough000,484.7975214959833,0.99999995,0.8868,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,65.0,7.937175836868167,3.9685879184340833,10_plates,Rough000,457.605533513965,0.99999986,0.8869,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,67.5,8.24245196468735,4.121225982343675,10_plates,Rough000,403.6206112936016,1.0,0.8861,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,67.5,8.24245196468735,4.121225982343675,10_plates,Rough000,427.8801120778976,0.99999999,0.8867499999999999,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,67.5,8.24245196468735,4.121225982343675,10_plates,Rough000,446.06053065584103,0.99999999,0.8864,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,67.5,8.24245196468735,4.121225982343675,10_plates,Rough000,466.64883281763474,0.99999997,0.887,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,67.5,8.24245196468735,4.121225982343675,10_plates,Rough000,470.0998339440035,0.99999995,0.887,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,67.5,8.24245196468735,4.121225982343675,10_plates,Rough000,456.15845779522834,0.99999987,0.8872,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,70.0,8.547727329931686,4.273863664965843,10_plates,Rough000,376.1971097262805,1.0,0.8858,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,70.0,8.547727329931686,4.273863664965843,10_plates,Rough000,395.9560590602,0.99999999,0.8863,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,70.0,8.547727329931686,4.273863664965843,10_plates,Rough000,418.2511815856804,0.99999999,0.8868,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,70.0,8.547727329931686,4.273863664965843,10_plates,Rough000,442.7215939116912,0.99999997,0.8871,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,70.0,8.547727329931686,4.273863664965843,10_plates,Rough000,455.7230409791855,0.99999995,0.8873,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,70.0,8.547727329931686,4.273863664965843,10_plates,Rough000,448.2299933729767,0.99999988,0.8876,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,72.5,8.85300403137657,4.426502015688285,10_plates,Rough000,352.773828324216,1.0,0.8861,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,72.5,8.85300403137657,4.426502015688285,10_plates,Rough000,369.30758548032287,0.99999999,0.8868,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,72.5,8.85300403137657,4.426502015688285,10_plates,Rough000,387.8798167348446,0.99999999,0.8866,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,72.5,8.85300403137657,4.426502015688285,10_plates,Rough000,418.6424187297527,0.99999997,0.8869,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,72.5,8.85300403137657,4.426502015688285,10_plates,Rough000,438.58186421630944,0.99999995,0.8873,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,72.5,8.85300403137657,4.426502015688285,10_plates,Rough000,436.6675370244638,0.99999988,0.8873,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,75.0,9.15828004212816,4.57914002106408,10_plates,Rough000,337.9322509808302,1.0,0.8864,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,75.0,9.15828004212816,4.57914002106408,10_plates,Rough000,347.42289396120293,0.99999999,0.8866,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,75.0,9.15828004212816,4.57914002106408,10_plates,Rough000,362.0589245631152,0.99999999,0.8868,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,75.0,9.15828004212816,4.57914002106408,10_plates,Rough000,392.6738183753395,0.99999997,0.8871,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,75.0,9.15828004212816,4.57914002106408,10_plates,Rough000,416.413835040987,0.99999995,0.8876,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,75.0,9.15828004212816,4.57914002106408,10_plates,Rough000,424.0108718537448,0.99999988,0.8875,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,77.5,9.463555382156807,4.7317776910784035,10_plates,Rough000,329.9242465876267,1.0,0.8864,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,77.5,9.463555382156807,4.7317776910784035,10_plates,Rough000,329.6749114894448,0.99999999,0.8866499999999999,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,77.5,9.463555382156807,4.7317776910784035,10_plates,Rough000,340.5707083580987,0.99999999,0.8868,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,77.5,9.463555382156807,4.7317776910784035,10_plates,Rough000,369.81914138146243,0.99999997,0.8868,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,77.5,9.463555382156807,4.7317776910784035,10_plates,Rough000,396.82442276762987,0.99999995,0.8877,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,77.5,9.463555382156807,4.7317776910784035,10_plates,Rough000,407.52880633456687,0.99999989,0.8875,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,80.0,9.768835184780599,4.8844175923902995,10_plates,Rough000,328.7439397406343,1.0,0.8871,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,80.0,9.768835184780599,4.8844175923902995,10_plates,Rough000,319.0732248985714,0.99999999,0.8864000000000001,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,80.0,9.768835184780599,4.8844175923902995,10_plates,Rough000,321.56698137048505,0.99999999,0.8863,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,80.0,9.768835184780599,4.8844175923902995,10_plates,Rough000,345.2634741020508,0.99999997,0.8867,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,80.0,9.768835184780599,4.8844175923902995,10_plates,Rough000,374.0104066164859,0.99999995,0.8877,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,80.0,9.768835184780599,4.8844175923902995,10_plates,Rough000,392.19927715795296,0.99999989,0.8872,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,82.5,10.074107614964884,5.037053807482442,10_plates,Rough000,326.99891909909326,1.0,0.8864,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,82.5,10.074107614964884,5.037053807482442,10_plates,Rough000,314.8535303674693,0.99999999,0.8866499999999999,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,82.5,10.074107614964884,5.037053807482442,10_plates,Rough000,310.77979671708664,0.99999999,0.8869,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
650,82.5,10.074107614964884,5.037053807482442,10_plates,Rough000,324.2751511855118,0.99999997,0.8875,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
700,82.5,10.074107614964884,5.037053807482442,10_plates,Rough000,353.6706776336919,0.99999995,0.8872,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
750,82.5,10.074107614964884,5.037053807482442,10_plates,Rough000,374.18164196309505,0.99999989,0.887,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
550,85.0,10.379382823326706,5.189691411663353,10_plates,Rough000,328.88249058960446,1.0,0.8861,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
575,85.0,10.379382823326706,5.189691411663353,10_plates,Rough000,314.2448145151607,0.99999999,0.88655,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,LINEAR_WAVELENGTH_INTERPOLATION_WITHIN_SOURCE_GRID:0.570000-0.580000um
600,85.0,10.379382823326706,5.189691411663353,10_plates,Rough000,303.21160701574166,0.99999999,0.887,TAMU_ICE_SINGLE_SCATTERING_V2,Yang2013_Bi2017_V2,EXACT_SOURCE_WAVELENGTH
